memo,sim1,sim2,sim3,sim4,simp,vendors,ext1,accuracy,ext2,accuracy,ext3,accuracy,ext4,accuracy,failed,output,accuracy
TRANSFER CREDIT CASH SWEEP REDEMPTION,TRANSFER CASH SWEEP REDEMPTION,TRANSFER CREDIT CASH SWEEP REDEMPTION,X,X,TRANSFER CASH SWEEP REDEMPTION,sweep transfers,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
TRANSFERWISE INC Domestic Wire Funds-Debit,TRANSFERWISE INC Domestic Wire Funds-,TRANSFERWISE INC Domestic Wire Funds-Debit,X,X,TRANSFERWISE INC Domestic Wire Funds-,transferwise transfer,X,0.0,X,0.0,X,0.0,TRANSFERWISE,0.7272727272727273,X,TRANSFERWISE,0.7272727272727273
TRANSFERWISELTD -25459400 ACH Credit,TRANSFERWISELTD -25459400 ACH ,TRANSFERWIS,X,X,TRANSFERWIS,transferwise,X,0.0,X,0.0,TRANSFERWIS,0.9565217391304348,X,0.0,extracted,TRANSFERWIS,0.9565217391304348
TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II Ref7526550A100 Crd7367 Dt11/16,TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II 7526550A100 7367 Dt11/16,TRAVEL FOOD SERVICE-CH TRAVEL FOOD S,TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II A100,X,TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II,travel food service,X,0.0,TRAVEL FOOD SERVICE-CH ,0.9047619047619048,X,0.0,X,0.0,extracted,TRAVEL FOOD SERVICE-CH ,0.9047619047619048
TST* ROAM SAN MATEO      SAN MATEO    CA,TST* ROAM CA,TST* ROAM SAN MATEO      SAN MATEO    CA,X,X,TST* ROAM CA,roam burgers,X,0.0,X,0.0,TST* ROAM CA,0.4166666666666667,X,0.0,extracted,TST* ROAM CA,0.4166666666666667
TWO CHICKS CAFE,pass,TWO CHICKS CAFE,X,X,TWO CHICKS CAFE,two chicks cafe,X,0.0,X,0.0,TWO CHICKS CAFE,1.0,X,0.0,extracted,TWO CHICKS CAFE,1.0
TX NURSE END TX NURSE END FEE AUSTIN TX Ref25536069V31 Crd6153 Dt11/11,TX NURSE END TX NURSE END FEE AUSTIN TX 25536069V31 6153 Dt11/11,TX NURSE END TX NURSE END FEE AUS,TX NURSE END TX NURSE END FEE AUSTIN TX V31,X,TX NURSE END TX NURSE END FEE AUSTIN TX,texas board of nursing,X,0.08695652173913043,TX NURSE END TX ,0.42105263157894735,X,0.08695652173913043,X,0.08695652173913043,extracted,TX NURSE END TX ,0.42105263157894735
UBER EATS GLXOP UBER EATS GLXOP HELP.U 8005928996 CA Ref1527021AD7N Crd9937 Dt11/29,UBER EATS GLXOP UBER EATS GLXOP HELP.U 80059289961527021AD7N 9937 Dt11/29,UBER EATS GLXOP UBER EATS,UBER EATS GLXOP UBER EATS GLXOP HELP.U 8005928996 CA AD7N,X,UBER EATS GLXOP UBER EATS,uber eats,X,0.0,UBER EATS ,0.9473684210526315,X,0.0,X,0.0,extracted,UBER EATS ,0.9473684210526315
UNITEDHEALTHCARE HCCLAIMPMT 4748 UNITEDHEALTHCARE HCCLAIMPMT 474883537 David Kagan Medical Co,X,X,X,X,UNITEDHEALTHCARE HCCLAIMPMT 4748 UNITEDHEALTHCARE HCCLAIMPMT 474883537 David Kagan Medical Co,united healthcare v,X,0.0,UNITEDHEALTHCARE HCCLAIMPMT ,0.723404255319149,X,0.0,X,0.0,extracted,UNITEDHEALTHCARE HCCLAIMPMT ,0.723404255319149
UnitedHealthcare HCCLAIMPMT 4748 UnitedHealthcare HCCLAIMPMT 474883537 David Kagan Medical Co,X,X,X,X,UnitedHealthcare HCCLAIMPMT 4748 UnitedHealthcare HCCLAIMPMT 474883537 David Kagan Medical Co,united healthcare v,X,0.0,UnitedHealthcare HCCLAIMPMT ,0.723404255319149,X,0.0,X,0.0,extracted,UnitedHealthcare HCCLAIMPMT ,0.723404255319149
URBANSITTER 415-6531340 CA URBANSITTER 415-6531340 CA Ref85260889XS6 Crd6153 Dt11/12,URBANSITTER 415-6531340URBANSITTER 415-653134085260889XS6 6153 Dt11/12,URBANS S S6  12,URBANSITTER 415-6531340 CA URBANSITTER 415-6531340 CA XS6,X,URBANS S S6,urbansitter,X,0.0,X,0.0,URBANS S S6,0.5454545454545454,X,0.0,extracted,URBANS S S6,0.5454545454545454
VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM Ref55480779J8A Crd9449 Dt11/02,VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM 55480779J8A 9449 Dt11/02,VANDYKE S S,VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM J8A,X,VANDYKE S S,vandyke software,X,0.0,S ,0.1111111111111111,VANDYKE S S,0.6666666666666666,X,0.0,extracted,S ,0.1111111111111111
VENMO CASHOUT 769994703 VENMO CASHOUT 769994703 HELLOAVA BEAUTY,X,VENMO CAS S,X,X,VENMO CAS S,venmo deposits,X,0.0,X,0.0,VENMO CAS S,0.64,X,0.0,extracted,VENMO CAS S,0.64
VENMO*VENMO NEW YORK NY 6VY8H5GG 855-812-4430,VENMO*VENMONY 6VY8H5GG 855-812-4430,VENMO*VENMO NEW YORK NY 855-812-4430,X,X,VENMO*VENMONY 855-812-4430,unknown,X,0.0,X,0.0,VENMO*VENMONY,0.4,X,0.0,extracted,VENMO*VENMONY,0.4
VESELKA COFFEE SHOP VESELKA COFFEE SHOP NEW YORK NY Ref75396029J07 Crd3846 Dt11/01,VESELKA COFFEE SHOP VESELKA COFFEE SHOPNY 75396029J07 3846 Dt11/01,VESELKA COFFEE SHOP VESELKA COFFEE S,VESELKA COFFEE SHOP VESELKA COFFEE SHOP NEW YORK NY J07,X,VESELKA COFFEE SHOP VESELKA COFFEE SHOPNY,veselka coffee shop,X,0.0,VESELKA COFFEE ,0.8823529411764706,X,0.0,X,0.0,extracted,VESELKA COFFEE ,0.8823529411764706
"VEYOND INC 1000003641 VEYOND INC 1000003641 135605 THREADS GROUP, INC",X,"S GROUP, INC",X,X,"S GROUP, INC",brex payment,X,0.15384615384615385,X,0.15384615384615385,"S GROUP, INC",0.25,X,0.15384615384615385,extracted,"S GROUP, INC",0.25
VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS AU Ref5516000A55S Crd3846 Dt11/21,VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS5516000A55S 3846 Dt11/21,S S  21,VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS AU A55S,X,S AU S,virgin australia,X,0.0,S ,0.1111111111111111,S AU S,0.36363636363636365,X,0.0,extracted,S ,0.1111111111111111
VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI Ref7518840A5SF Crd3846 Dt11/21,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI 7518840A5SF 3846 Dt11/21,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUS SF  21,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI A5SF,X,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI,virgin australia,X,0.0,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279,X,0.0,X,0.0,extracted,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279
VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI Ref7518840AQ1K Crd3846 Dt11/28,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI 7518840AQ1K 3846 Dt11/28,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUS,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI AQ1K,X,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI,virgin australia,X,0.0,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279,X,0.0,X,0.0,extracted,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279
VONS STORE SANTA MONICA CA Debit VONS STORE SANTA MONICA CA Debit Card,VONS STORE SANTA MONICA VONS STORE SANTA MONICA,VONS STORE SANTA MONICA CA Debit VONS STORE SANTA MONICA CA Debit Card,X,X,VONS STORE SANTA MONICA VONS STORE SANTA MONICA,vons store,X,0.0,VONS STORE SANTA MONICA ,0.5882352941176471,X,0.0,X,0.0,extracted,VONS STORE SANTA MONICA ,0.5882352941176471
W SAN FRAN DINING W SAN FRANCIS 101080182 415-777-5300,W SAN FRAN DINING W101080182 415-777-5300,W SAN FRAN DINING W SAN FRANCIS,X,X,W SAN FRAN DINING W SAN FRANCIS,w san francisco,X,0.0,W SAN ,0.5714285714285714,X,0.0,X,0.0,extracted,W SAN ,0.5714285714285714
WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,X,WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,X,X,WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,wagepoint,X,0.0,WAGEPOINT PAYMENT SERVICES ,0.5,X,0.0,X,0.0,extracted,WAGEPOINT PAYMENT SERVICES ,0.5
WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI Ref5543048A832 Crd3846 Dt11/24,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI 5543048A832 3846 Dt11/24,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI A832,X,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI,"""walker's doughnuts""",X,0.0,WALKER'S DOUGHNUTS MELBOURNE ,0.7346938775510204,X,0.0,X,0.0,extracted,WALKER'S DOUGHNUTS MELBOURNE ,0.7346938775510204
WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA Ref0554400A202 Crd3846 Dt11/18,WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA 0554400A202 3846 Dt11/18,X,WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA A202,X,WATERMARK REDCLIFFE WATERMARK REDCLIFFE WA,watermark books & cafe,X,0.0,WATERMARK REDCLIFFE ,0.6190476190476191,X,0.0,X,0.0,extracted,WATERMARK REDCLIFFE ,0.6190476190476191
WAV*MIDPENINSULA MOMMENLO PARK B3B5D365156INVOICE 1 94025,X,WAV*MIDPENINS,X,X,WAV*MIDPENINS,mid-peninsula moms blog,X,0.0,X,0.0,WAV*MIDPENINS,0.5,X,0.0,extracted,WAV*MIDPENINS,0.5
Wayfair,pass,Wayfair,X,X,Wayfair,wayfair.com,X,0.0,X,0.0,Wayfair,0.7777777777777778,X,0.0,extracted,Wayfair,0.7777777777777778
"WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME","WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO,94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME",WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; S S SS:=855 FOLSOM ST. UNIT FRANCIS SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME,"WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME",X,WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; S S SS:=855 FOLSOM ST. UNIT FRANCIS SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME,weaver schlenger llp,X,0.0,S SCHLENGER ,0.6875,X,0.0,X,0.0,extracted,S SCHLENGER ,0.6875
WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II Ref5534555A603 Crd7367 Dt11/18,WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II 5534555A603 7367 Dt11/18,WESTIN - PUNE WES,WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II A603,X,WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II,westin pune,X,0.0,WESTIN - PUNE PUNE ,0.7333333333333333,X,0.0,X,0.0,extracted,WESTIN - PUNE PUNE ,0.7333333333333333
WESTIN ST. FRANCIS DINE,X,WESTIN ST. FRANCIS DINE,X,X,WESTIN ST. FRANCIS DINE,the westin,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
WIRE TYPE:WIRE OUT DATE:171106 T,X,X,X,X,WIRE TYPE:WIRE OUT DATE:171106 T,gunderson dettmer,X,0.0,X,0.0,X,0.0,X,0.0,X,X,0.0
WITHDRAWAL,pass,WITHDRAWAL,X,X,WITHDRAWAL,cash withdrawl,X,0.0,X,0.0,WITHDRAWAL,0.75,X,0.0,X,WITHDRAWAL,0.75
WNDRCO HOLDINGS LLC Deposit-Wired Funds,X,WNDRCO HOLDINGS LLC Deposit-Wired Funds,X,X,WNDRCO HOLDINGS LLC Deposit-Wired Funds,wndrco holdings llc,X,0.0,X,0.0,X,0.0,WNDRCO HOLDINGS,0.8823529411764706,extracted,WNDRCO HOLDINGS,0.8823529411764706
YCS TAXI LAS VEGAS NV 00543588072 TAXICAB & LIMOUSINE,YCS TAXINV 00543588072 TAXICAB & LIMOUSINE,YCS TAXI LAS VEGAS SINE,X,X,YCS TAXISINE,yellow checker star transportation,X,0.0,X,0.0,YCS TAXISINE,0.21739130434782608,X,0.0,extracted,YCS TAXISINE,0.21739130434782608
YOUR PRINTER 04158211898 YOUR PRINTER 04158211898 CA Ref55480779K60 Crd0653 Dt11/02,YOUR PRINTER 04158211898 YOUR PRINTER 0415821189855480779K60 0653 Dt11/02,X,YOUR PRINTER 04158211898 YOUR PRINTER 04158211898 CA K60,X,YOUR PRINTER 04158211898 YOUR PRINTER 04158211898K60,your printer,X,0.0,YOUR PRINTER ,0.96,X,0.0,X,0.0,extracted,YOUR PRINTER ,0.96
YOURPEOPLE INC DES:ZENEFITS ID:Z,X,YOURPEOPLE INC DES:ZENEFITS ID:Z,X,X,YOURPEOPLE INC DES:ZENEFITS ID:Z,zenefits,X,0.0,X,0.0,X,0.0,YOURPEOPLE,0.2222222222222222,extracted,YOURPEOPLE,0.2222222222222222
Z & Y Z & Y RESTAURANT SAN FRANCISCO CA Ref8534705ADWG Crd7367 Dt11/28,Z & Y Z & Y RESTAURANTCA 8534705ADWG 7367 Dt11/28,Z & Y Z & Y RESTAURANT SAN FRANCIS,Z & Y Z & Y RESTAURANT SAN FRANCISCO CA ADWG,X,Z & Y Z & Y RESTAURANTCA ADWG,z & y restaurant,X,0.0,Z & Y ,0.5454545454545454,X,0.0,X,0.0,extracted,Z & Y ,0.5454545454545454
ZERO BAL TRF DEBIT CASH SWEEP PURCHASE,ZERO BAL TRF CASH SWEEP PURCHASE,ZERO BAL TRF DEBIT CASH SWEEP PURCHASE,X,X,ZERO BAL TRF CASH SWEEP PURCHASE,svb sweep transfer,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
ZOHO CORPORATION,pass,ZOHO CORPORATION,X,X,ZOHO CORPORATION,zoho corporations,X,0.0,X,0.0,ZOHO CORPORATION,0.9696969696969697,X,0.0,X,ZOHO CORPORATION,0.9696969696969697
"ZVELO, INC. GREENWOOD VILLAGE CO OPSNT_BIFRQ 7208978113",X,"ZVELO, INC. GREENWOOD VILLAGE CO OPS",X,X,"ZVELO, INC. GREENWOOD VILLAGE CO OPS",zvelo,X,0.0,X,0.0,X,0.0,"ZVELO,",0.9090909090909091,extracted,"ZVELO,",0.9090909090909091
